Price,Capital Gains,Capital Gains,Capital Gains,Capital Gains,Capital Gains,Capital Gains,Capital Gains,Close,Close,Close,Close,Close,Close,Close,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,HLAL,SPRE,SPSK,SPTE,SPUS,SPWO,UMMA,HLAL,SPRE,SPSK,SPTE,SPUS,SPWO,UMMA,HLAL,SPRE,SPSK,SPTE,SPUS,SPWO,UMMA,HLAL,SPRE,SPSK,SPTE,SPUS,SPWO,UMMA,HLAL,SPRE,SPSK,SPTE,SPUS,SPWO,UMMA,HLAL,SPRE,SPSK,SPTE,SPUS,SPWO,UMMA,HLAL,SPRE,SPSK,SPTE,SPUS,SPWO,UMMA,HLAL,SPRE,SPSK,SPTE,SPUS,SPWO,UMMA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-24,0.0,0.0,0.0,,0.0,,0.0,37.33412170410156,17.703723907470703,17.277408599853516,,27.653797149658203,,20.31389808654785,0.0,0.0,0.0,,0.0,,0.0,37.33412170410156,17.703723907470703,17.315996660591775,,27.683353006867502,,20.344280373041865,36.85080226901019,17.255765041943384,17.15682367001647,,27.328690236627043,,20.18943034742785,36.96916567476861,17.302428536288083,17.190587303172443,,27.486317716941073,,20.253135382893884,0.0,0.0,0.0,,0.0,,0.0,35900,12500.0,38100,,26600,,8600.0
2023-03-27,0.0,0.0,0.0,,0.0,,0.0,37.225616455078125,17.6878604888916,17.225317001342773,,27.594682693481445,,20.316837310791016,0.0,0.0,0.0,,0.0,,0.0,37.48207107526648,17.871710939246007,17.335288926972872,,27.78186599966028,,20.414844620303878,37.15656707298859,17.647731481264262,17.14910686903664,,27.534586357606212,,20.28743642647092,37.45248117058814,17.647731481264262,17.209881408983804,,27.78186599966028,,20.336439146560377,0.0,0.0,0.0,,0.0,,0.0,34400,21400.0,75900,,23500,,3800.0
2023-03-28,0.0,0.0,0.0,,0.0,,0.0,37.12697982788086,17.588584899902344,17.20212173461914,,27.511856079101562,,20.444250106811523,0.0,0.067,0.032,,0.026,,0.0,37.17629759344562,17.700971019400924,17.29876324075859,,27.511856079101562,,20.454051026006326,36.93957081365304,17.438735549674128,17.144137568248837,,27.344221036220453,,20.34918324688954,37.17629759344562,17.438735549674128,17.20212173461914,,27.511856079101562,,20.34918324688954,0.0,0.0,0.0,,0.0,,0.0,28900,18800.0,66200,,29500,,4000.0
2023-03-29,0.0,0.0,0.0,,0.0,,0.0,37.70547103881836,18.004423141479492,17.25044059753418,,27.91615104675293,,20.630544662475586,0.095,0.0,0.0,,0.0,,0.119,37.70547103881836,18.73119254030668,17.32775342118718,,27.935873258355464,,20.699542837792077,37.48396219304583,17.869557611998744,17.163463440514164,,27.709073467367208,,20.443262558002775,37.557139592939244,18.73119254030668,17.32775342118718,,27.787960432963715,,20.61083036093965,0.0,0.0,0.0,,0.0,,0.0,61200,32300.0,47400,,15700,,26100.0
2023-03-30,0.0,0.0,0.0,,0.0,,0.0,37.93291091918945,18.244176864624023,17.21177864074707,,28.11336898803711,,20.995250701904297,0.0,0.0,0.0,,0.0,,0.0,37.93291091918945,18.309735737460432,17.30842010517488,,28.12323009369347,,21.04059397330896,37.79447024422132,18.066231863023862,17.144130168632387,,27.985176495318004,,20.886825799127188,37.893355362848425,18.066231863023862,17.202114309976025,,28.054204234912532,,21.03467930659368,0.0,0.0,0.0,,0.0,,0.0,23800,31200.0,44600,,38300,,4700.0
2023-03-31,0.0,0.0,0.0,,0.0,,0.0,38.53611755371094,18.656261444091797,17.29875946044922,,28.596553802490234,,21.08396339416504,0.0,0.0,0.0,,0.0,,0.0,38.546004556068496,18.656261444091797,17.45338509916853,,28.596553802490234,,21.12634933263779,38.021906669937124,18.22544323449889,17.221446641089564,,28.19225784747185,,21.014965215324942,38.021906669937124,18.22544323449889,17.221446641089564,,28.19225784747185,,21.044536669139,0.0,0.0,0.0,,0.0,,0.0,27300,15600.0,26000,,66800,,22000.0
2023-04-03,0.0,0.0,0.0,,0.0,,0.0,38.704219818115234,18.590700149536133,17.260108947753906,,28.675437927246094,,21.044536590576172,0.0,0.0,0.0,,0.0,,0.0,38.714110591885074,18.684356425154064,17.424398966661258,,28.675437927246094,,21.07410616422047,38.407560732843784,18.54387111855473,17.231115940905475,,28.448638146847323,,20.906538353351777,38.4570032850182,18.65625900656522,17.250444612137763,,28.537386214101367,,21.044536590576172,0.0,0.0,0.0,,0.0,,0.0,53800,58900.0,55500,,46600,,8500.0
2023-04-04,0.0,0.0,0.0,,0.0,,0.0,38.52622604370117,18.571975708007812,17.347084045410156,,28.51766586303711,,21.010038375854492,0.0,0.0,0.0,,0.0,,0.0,38.83277592208727,18.60007313744541,17.628308252006935,,28.764187870193094,,21.06425176987156,38.37789837781771,18.47831939622805,17.260106878575417,,28.448640001963618,,20.988351890212,38.73388703927312,18.581341517820345,17.279433704207218,,28.73460455224146,,21.054394618226688,0.0,0.0,0.0,,0.0,,0.0,33000,12900.0,83100,,45900,,14400.0
2023-04-05,0.0,0.0,0.0,,0.0,,0.0,38.407562255859375,18.365928649902344,17.318090438842773,,28.38947296142578,,20.852325439453125,0.0,0.0,0.0,,0.0,,0.0,38.506447364129414,18.617862261263262,17.433092881300546,,28.507802462079084,,20.91639409808044,38.1900104909952,18.365928649902344,17.261072157827446,,28.221837934822346,,20.76854059962314,38.506447364129414,18.609434284985362,17.366410266164266,,28.507802462079084,,20.91639409808044,0.0,0.0,0.0,,0.0,,0.0,62200,42800.0,78900,,52300,,8300.0
2023-04-06,0.0,0.0,0.0,,0.0,,0.0,38.59544372558594,18.49704933166504,17.318090438842773,,28.537385940551758,,20.896684646606445,0.0,0.0,0.0,,0.0,,0.0,38.60533449930083,18.567292005690536,17.52103592553296,,28.55710627023088,,20.97751028468582,38.160343987753265,18.319102534120407,17.269770611521277,,28.162671464445772,,20.83655658359199,38.29878464196253,18.468951904785758,17.52103592553296,,28.34016759725245,,20.86119852349351,0.0,0.0,0.0,,0.0,,0.0,66300,45200.0,67000,,23000,,5000.0
2023-04-10,0.0,0.0,0.0,,0.0,,0.0,38.486671447753906,18.554180145263672,17.240774154663086,,28.507802963256836,,20.864154815673828,0.0,0.0,0.0,,0.0,,0.0,38.50644922480862,18.6000713585141,17.424392779603377,,28.507802963256836,,20.89668360356541,38.16034755691435,18.319102450046987,17.231109822478555,,28.192255114882574,,20.6206890022897,38.31856600112677,18.394027135035806,17.231109822478555,,28.409193790436497,,20.748828211417354,0.0,0.0,0.0,,0.0,,0.0,63500,33200.0,81900,,35600,,9900.0
2023-04-11,0.0,0.0,0.0,,0.0,,0.0,38.42734146118164,18.571975708007812,17.356740951538086,,28.40919303894043,,20.931182861328125,0.0,0.0,0.0,,0.0,,0.0,38.546004349964115,18.721825092317204,17.463046753080903,,28.566966958954037,,20.990323890625284,38.377898905207715,18.403394704073353,17.250436993277997,,28.379611604446307,,20.896683770899827,38.48667101946027,18.403394704073353,17.250436993277997,,28.566966958954037,,20.931182861328125,0.0,0.0,0.0,,0.0,,0.0,38100,35900.0,79600,,92000,,13800.0
2023-04-12,0.0,0.0,0.0,,0.0,,0.0,38.33834457397461,18.517650604248047,17.347084045410156,,28.310583114624023,,20.827682495117188,0.0,0.0,0.0,,0.0,,0.0,38.63500369150251,18.812667295472888,17.482381041249383,,28.63599393189934,,21.005107452719,38.28890201642418,18.517650604248047,17.31809104203747,,28.27114057607799,,20.827682495117188,38.59544813657204,18.749918348674775,17.37607520549952,,28.63599393189934,,21.005107452719,0.0,0.0,0.0,,0.0,,0.0,33100,26500.0,41700,,39700,,5300.0
2023-04-13,0.0,0.0,0.0,,0.0,,0.0,38.961334228515625,18.412757873535156,17.33741569519043,,28.705013275146484,,21.22688865661621,0.0,0.0,0.0,,0.0,,0.0,38.97122123186316,18.74055402458626,17.492041324129772,,28.764178009954676,,21.261387745043404,38.45701029660204,18.31910157518551,17.254303912732738,,28.35988220727484,,21.083962787383957,38.45701029660204,18.74055402458626,17.3470800274095,,28.42890804468657,,21.13324854232231,0.0,0.0,0.0,,0.0,,0.0,28600,22500.0,67800,,33900,,5200.0
2023-04-14,0.0,0.0,0.0,,0.0,,0.0,38.86244201660156,18.056865692138672,17.308425903320312,,28.675437927246094,,21.064250946044922,0.0,0.0,0.0,,0.0,,0.0,39.04538362683279,18.60007006718131,17.395403066113538,,28.81348964039082,,21.28011748246452,38.63500323676629,18.056865692138672,17.274601655932194,,28.488080687397158,,21.064250946044922,38.82288646213666,18.534511195660773,17.308425903320312,,28.626134281355416,,21.28011748246452,0.0,0.0,0.0,,0.0,,0.0,24900,12000.0,64000,,33400,,2000.0
2023-04-17,0.0,0.0,0.0,,0.0,,0.0,38.80311584472656,18.49704933166504,17.279436111450195,,28.71488380432129,,21.143104553222656,0.0,0.0,0.0,,0.0,,0.0,38.862445409378225,18.49704933166504,17.39540629781373,,28.71488380432129,,21.17267412453189,38.595451051768855,18.00067217487019,17.222417820505537,,28.507804343292698,,21.064249229632672,38.84266763041913,18.00067217487019,17.28910044725412,,28.69516159263978,,21.143104553222656,0.0,0.0,0.0,,0.0,,0.0,39300,26700.0,66500,,51600,,2900.0
2023-04-18,0.0,0.0,0.0,,0.0,,0.0,38.8129997253418,18.422122955322266,17.376075744628906,,28.724740982055664,,21.261388778686523,0.0,0.0,0.0,,0.0,,0.0,39.008797080725785,18.731187477242965,17.376075744628906,,28.951542638600976,,21.300817384554065,38.72400161329914,18.300371022712092,17.27363711411035,,28.640924409603535,,21.162819144077073,38.951440394691424,18.731187477242965,17.298762909852936,,28.951542638600976,,21.27124593015341,0.0,0.0,0.0,,0.0,,0.0,39200,15600.0,35400,,45500,,8000.0
2023-04-19,0.0,0.0,0.0,,0.0,,0.0,38.8327751159668,18.468948364257812,17.2697696685791,,28.71488380432129,,21.014965057373047,0.0,0.0,0.0,,0.0,,0.0,38.86243989408265,18.581336263884584,17.34708249404211,,28.75432634687068,,21.12733432495064,38.56578079624883,18.375293865304744,17.25044100139256,,28.507804343292698,,20.984408452679332,38.56578079624883,18.543873035227307,17.3180894932623,,28.507804343292698,,21.06425081335937,0.0,0.0,0.0,,0.0,,0.0,39900,18800.0,69400,,21700,,5200.0
2023-04-20,0.0,0.0,0.0,,0.0,,0.0,38.5756721496582,18.309736251831055,17.33741569519043,,28.576828002929688,,21.123390197753906,0.0,0.0,0.0,,0.0,,0.0,38.73389060449874,18.515780470928465,17.33741569519043,,28.714881593256404,,21.212102671570914,38.41745369481767,18.309736251831055,17.26976721293983,,28.448637398497894,,21.07410444560045,38.47678702996743,18.49704885349318,17.318087030752288,,28.527524358335956,,21.07410444560045,0.0,0.0,0.0,,0.0,,0.0,37400,8000.0,18600,,33600,,6300.0
2023-04-21,0.0,0.0,0.0,,0.0,,0.0,38.54600143432617,18.399648666381836,17.33741569519043,,28.596553802490234,,21.1135311126709,0.0,0.0,0.0,,0.0,,0.0,38.57566621122162,18.515782563994204,17.434057174098243,,28.596553802490234,,21.14310256125331,38.41744778073764,18.272276868845154,17.308422698533217,,28.44864096932975,,21.024818646982695,38.55589220810795,18.515782563994204,17.356742516345676,,28.586692696171042,,21.024818646982695,0.0,0.0,0.0,,0.0,,0.0,37600,14500.0,13300,,12400,,4400.0
2023-04-24,0.0,0.0,0.0,,0.0,,0.0,38.5855598449707,18.3565616607666,17.347084045410156,,28.596553802490234,,21.034679412841797,0.0,0.0,0.0,,0.0,,0.0,38.59544684726037,18.3818491606627,17.434061212244895,,28.596553802490234,,21.059321350867457,38.3680080723459,18.14115346194836,17.299728253583105,,28.428918756691363,,20.995250807953255,38.506448737752514,18.33783004704023,17.308426707579905,,28.557109377213457,,21.044536564063932,0.0,0.0,0.0,,0.0,,0.0,31900,25300.0,53100,,36700,,2200.0
2023-04-25,0.0,0.0,0.0,,0.0,,0.0,37.93291091918945,18.101886749267578,17.407108306884766,,28.128726959228516,,20.699542999267578,0.0,0.067,0.032,,0.026,,0.0,38.38778850043489,18.37254117521925,17.427439101661346,,28.493907751561206,,20.96568043190096,37.91313314101894,18.09061030306961,17.331594453879,,28.10898704991294,,20.699542999267578,38.38778850043489,18.37254117521925,17.416789901527235,,28.493907751561206,,20.96568043190096,0.0,0.0,0.0,,0.0,,0.0,39300,21900.0,34500,,28200,,6700.0
2023-04-26,0.0,0.0,0.0,,0.0,,0.0,37.95268630981445,17.92145347595215,17.358699798583984,,28.158334732055664,,20.630544662475586,0.0,0.0,0.0,,0.0,,0.0,38.259232421609404,18.109408611008977,17.445832291836034,,28.375468070897742,,20.7882553146445,37.90324375361126,17.789885956896175,17.31997342532747,,28.09911500850682,,20.630544662475586,38.16034730920302,18.109408611008977,17.397424325265387,,28.286640368075705,,20.7882553146445,0.0,0.0,0.0,,0.0,,0.0,44300,28500.0,43000,,27000,,4200.0
2023-04-27,0.0,0.0,0.0,,0.0,,0.0,38.8129997253418,18.203384399414062,17.339338302612305,,28.780126571655273,,20.960750579833984,0.0,0.0,0.0,,0.0,,0.0,38.822886727913065,18.281383854893182,17.474876929075457,,28.780126571655273,,20.960750579833984,38.279011053085824,17.93084965946538,17.27156898938073,,28.29651012766841,,20.729114118907177,38.288901827882405,17.93084965946538,17.290932177896977,,28.375467876023382,,20.748826540221042,0.0,0.0,0.0,,0.0,,0.0,37000,22300.0,93100,,46600,,4300.0
2023-04-28,0.0,0.0,0.0,,0.0,,0.0,39.14921188354492,18.400732040405273,17.42646598815918,,29.066349029541016,,21.014965057373047,0.0,0.0,0.0,,0.0,,0.0,39.14921188354492,18.56049332043194,17.49423528266117,,29.066349029541016,,21.07213578229344,38.73388612992636,18.15639115374846,17.3006089907376,,28.76038611333448,,20.92428227445318,38.73388612992636,18.15639115374846,17.3006089907376,,28.78012602067061,,20.92428227445318,0.0,0.0,0.0,,0.0,,0.0,21800,19500.0,53000,,67700,,5200.0
2023-05-01,0.0,0.0,0.0,,0.0,,0.0,39.11954879760742,18.38193702697754,17.31997299194336,,29.095956802368164,,20.97060775756836,0.0,0.0,0.0,,0.0,,0.0,39.2579894640601,18.522902447078653,17.494237974086957,,29.165044595055083,,21.03960593240403,39.05032846438108,18.28795948275261,17.300611652374677,,29.007129102484654,,20.97060775756836,39.09977102065343,18.43832462899604,17.310291398871485,,29.066348824074435,,21.01496399568547,0.0,0.0,0.0,,0.0,,0.0,96700,118200.0,212200,,77200,,5700.0
2023-05-02,0.0,0.0,0.0,,0.0,,0.0,38.73388671875,18.128198623657227,17.407108306884766,,28.812700271606445,,20.837541580200195,0.0,0.0,0.0,,0.0,,0.0,39.130423025269266,18.45711731498486,17.503922406734112,,29.066352273430414,,20.847398732099585,38.54105811413954,18.04361901946657,17.35870218024777,,28.622213721306142,,20.68377339467679,39.119547700196065,18.428925308569596,17.378065369532717,,29.066352273430414,,20.817829156460906,0.0,0.0,0.0,,0.0,,0.0,80300,43200.0,68700,,21000,,14500.0
2023-05-03,0.0,0.0,0.0,,0.0,,0.0,38.5558967590332,18.006031036376953,17.41678810119629,,28.59259796142578,,20.891752243041992,0.0,0.0,0.0,,0.0,,0.0,39.080982987630705,18.353747458494876,17.474875816471368,,28.987388540800776,,21.04453525740977,38.5558967590332,17.98723516653862,17.3490187922795,,28.59259796142578,,20.85725315593624,38.842665104729335,18.250371966856854,17.465196069404833,,28.809733156582226,,20.90653702892753,0.0,0.0,0.0,,0.0,,0.0,41600,17200.0,71900,,33500,,5900.0
2023-05-04,0.0,0.0,0.0,,0.0,,0.0,38.318565368652344,18.203384399414062,17.47487449645996,,28.47416877746582,,21.024822235107422,0.0,0.0,0.0,,0.0,,0.0,38.51633936370978,18.33025204183394,17.542645646832646,,28.592604472246506,,21.064250839946247,38.19001170603123,18.043623087972072,17.416786785572693,,28.405080975093515,,20.837540122241723,38.49656158698152,18.081213035825744,17.455513157214227,,28.553126534820088,,20.837540122241723,0.0,0.0,0.0,,0.0,,0.0,30400,10000.0,22600,,36000,,8700.0
2023-05-05,0.0,0.0,0.0,,0.0,,0.0,39.050323486328125,18.494707107543945,17.431306838989258,,28.997264862060547,,21.2712459564209,0.0,0.0,0.0,,0.0,,0.0,39.13932158516316,18.673264230164943,17.52328104089665,,29.07622262390238,,21.37671540918147,38.69433109098797,18.381933716290618,17.387740597710728,,28.62221596393722,,21.172676321689725,38.69433109098797,18.551092906934485,17.52328104089665,,28.711043681321975,,21.172676321689725,0.0,0.0,0.0,,0.0,,0.0,119600,63400.0,122600,,60600,,3900.0
2023-05-08,0.0,0.0,0.0,,0.0,,0.0,39.089881896972656,18.457117080688477,17.378063201904297,,28.987394332885742,,21.37967300415039,0.0,0.0,0.0,,0.0,,0.0,39.089881896972656,18.63567421976574,17.51456942221289,,29.017002314504253,,21.399385427290223,38.911885669094566,18.381935410414748,17.378063201904297,,28.888696668320826,,21.330387246152227,39.000883783033615,18.428925074631085,17.378063201904297,,28.997262405090996,,21.399385427290223,0.0,0.0,0.0,,0.0,,0.0,34600,40300.0,168600,,25000,,3000.0
2023-05-09,0.0,0.0,0.0,,0.0,,0.0,38.85255432128906,18.419527053833008,17.407108306884766,,28.819610595703125,,21.162818908691406,0.0,0.0,0.0,,0.0,,0.0,39.00088198954958,18.598084192057645,17.44583468545465,,28.92817633898216,,21.231818968192147,38.822885769856775,18.259765781205157,17.35870218024777,,28.819610595703125,,21.11353503196455,38.951439433462745,18.56989039366247,17.407108306884766,,28.86895848969346,,21.143106486036295,0.0,0.0,0.0,,0.0,,0.0,44300,31100.0,100300,,68300,,14300.0
2023-05-10,0.0,0.0,0.0,,0.0,,0.0,39.109657287597656,18.673267364501953,17.465194702148438,,29.05648422241211,,21.202245712280273,0.0,0.0,0.0,,0.0,,0.0,39.188768393926004,18.736231547597896,17.465194702148438,,29.10583211699186,,21.251529584818815,38.73289875399303,18.457118477691502,17.341272898440984,,28.790001073677843,,21.093818936624405,39.04043695567294,18.467455666859788,17.387741959078127,,28.9972644899146,,21.162817110202056,0.0,0.0,0.0,,0.0,,0.0,47500,33200.0,87000,,32000,,10100.0
2023-05-11,0.0,0.0,0.0,,0.0,,0.0,39.11954879760742,18.38193702697754,17.465194702148438,,29.0367431640625,,21.103679656982422,0.0,0.0,0.0,,0.0,,0.0,39.11954879760742,18.682663734519267,18.516590206592483,,29.125570876796832,,21.18253499441857,38.88815295669352,18.34434708477111,17.42453127340651,,28.88869760367243,,20.975540438671004,39.11954879760742,18.682663734519267,17.465194702148438,,29.125570876796832,,20.995252862985385,0.0,0.0,0.0,,0.0,,0.0,38200,44600.0,50000,,48300,,11300.0
2023-05-12,0.0,0.0,0.0,,0.0,,0.0,39.050323486328125,18.353744506835938,17.465194702148438,,29.02686882019043,,21.044536590576172,0.0,0.0,0.0,,0.0,,0.0,39.2322729755499,18.560493664389664,17.59105171648763,,29.165044404662236,,21.133249071627795,38.80310696425577,18.231573165007244,17.330621853666294,,28.819605443482722,,21.014965136872508,39.228315911773436,18.560493664389664,17.494237634224774,,29.165044404662236,,21.133249071627795,0.0,0.0,0.0,,0.0,,0.0,20700,8000.0,52700,,51200,,2500.0
2023-05-15,0.0,0.0,0.0,,0.0,,0.0,39.15909957885742,18.259765625,17.407108306884766,,29.066349029541016,,21.310670852661133,0.0,0.0,0.0,,0.0,,0.0,39.15909957885742,18.438322761697147,17.43615309081218,,29.115696915380173,,21.399381440411457,38.961329358820635,18.240969759564006,17.397426712242293,,28.938041514357327,,21.143103066805487,39.11954779818515,18.306753496117594,17.407108306884766,,29.09595700804404,,21.21210123508856,0.0,0.0,0.0,,0.0,,0.0,32100,20300.0,38800,,44100,,4900.0
2023-05-16,0.0,0.0,0.0,,0.0,,0.0,39.03055191040039,17.865066528320312,17.42646598815918,,29.007131576538086,,21.17267608642578,0.0,0.0,0.0,,0.0,,0.0,39.1591018062914,18.391338363903188,17.542643240573145,,29.14530905619841,,21.355030566672983,39.03055191040039,17.865066528320312,17.378059876821982,,28.96765364127894,,21.17267608642578,39.07010369332243,18.391338363903188,17.455510762906368,,28.96765364127894,,21.29096002280074,0.0,0.0,0.0,,0.0,,0.0,67600,53000.0,88500,,37300,,6200.0
2023-05-17,0.0,0.0,0.0,,0.0,,0.0,39.34698486328125,18.13759994506836,17.378063201904297,,29.293350219726562,,21.394454956054688,0.0,0.0,0.0,,0.0,,0.0,39.39642741614707,18.13759994506836,17.465195696242827,,29.32295819611039,,21.428954042051426,38.95143689590473,17.893260788137038,17.31997364129519,,28.967649301997167,,21.24167194659828,39.198653432458805,18.0154303666027,17.465195696242827,,29.15517464326592,,21.290957698064467,0.0,0.0,0.0,,0.0,,0.0,51400,22700.0,95900,,20300,,5700.0
2023-05-18,0.0,0.0,0.0,,0.0,,0.0,39.762306213378906,17.98159408569336,17.31997299194336,,29.65359878540039,,21.350101470947266,0.0,0.0,0.0,,0.0,,0.0,39.78208398866152,18.130077124483847,17.50391956715883,,29.65359878540039,,21.390515228339517,39.30742869855352,17.94024353917601,17.31997299194336,,29.332831862295617,,21.290960441626087,39.3568712506476,18.08120894858968,17.358699364230855,,29.332831862295617,,21.369815774074134,0.0,0.0,0.0,,0.0,,0.0,31600,10100.0,30200,,32500,,3500.0
2023-05-19,0.0,0.0,0.0,,0.0,,0.0,39.81175231933594,18.01542854309082,17.3102970123291,,29.676300048828125,,21.483169555664062,0.0,0.0,0.0,,0.0,,0.0,39.94030598403604,18.177068359429196,17.407111127868074,,29.737490753306776,,21.586666823901453,39.67628039350553,17.8932589769911,17.24252768542452,,29.559837223931147,,21.458527617520783,39.89086342752839,18.146996043886332,17.319978608540566,,29.737490753306776,,21.517668645076526,0.0,0.0,0.0,,0.0,,0.0,41100,17600.0,70900,,83600,,7000.0
2023-05-22,0.0,0.0,0.0,,0.0,,0.0,39.85130310058594,18.100000381469727,17.271564483642578,,29.628923416137695,,21.55709457397461,0.0,0.0,0.0,,0.0,,0.0,39.989743751116926,18.25318324545765,17.397421483014522,,29.77696895718078,,21.670448979408942,39.85130310058594,17.949637075925654,17.21347677982282,,29.628923416137695,,21.55709457397461,39.861193874038044,18.015420798042186,17.300609258839863,,29.67827130231833,,21.55709457397461,0.0,0.0,0.0,,0.0,,0.0,59100,42100.0,78200,,46900,,7900.0
2023-05-23,0.0,0.0,0.0,,0.0,,0.0,39.45576095581055,17.865066528320312,17.30061149597168,,29.313093185424805,,21.143104553222656,0.0,0.0,0.0,,0.0,,0.0,39.79889763111026,18.146997420692912,17.416786918633772,,29.5993143211842,,21.537381171172566,39.38752894993107,17.865066528320312,17.232840345081232,,29.283483323449182,,21.143104553222656,39.77219782252915,18.062417794486553,17.252203531049933,,29.500616663766696,,21.399382944845687,0.0,0.0,0.0,,0.0,,0.0,27400,16300.0,30200,,39400,,12100.0
2023-05-24,0.0,0.0,0.0,,0.0,,0.0,39.18876647949219,17.519227981567383,17.3102970123291,,29.086090087890625,,20.847396850585938,0.0,0.0,0.0,,0.0,,0.0,39.32720713657857,17.767327706308873,17.329660204752027,,29.234137525850958,,20.926252178604738,39.070099825796724,17.519227981567383,17.23284608921306,,28.987394305918897,,20.798112975596432,39.218431256803555,17.733496577470543,17.281254070270375,,29.234137525850958,,20.906537876585208,0.0,0.0,0.0,,0.0,,0.0,30300,24800.0,23700,,52000,,5300.0
2023-05-25,0.0,0.0,0.0,,0.0,,0.0,39.53486633300781,17.740869522094727,17.234643936157227,,29.635332107543945,,20.93610954284668,0.0,0.067,0.032,,0.026,,0.0,39.613977431891186,17.788028682334193,17.438316381546723,,29.73411692473516,,20.93610954284668,39.24315264338123,17.54280644590303,17.234643936157227,,29.41800701705421,,20.906538089516204,39.544757106480645,17.646553000553816,17.438316381546723,,29.625453437408456,,20.926252391736522,0.0,0.0,0.0,,0.0,,0.0,30000,17600.0,40600,,40400,,2900.0
2023-05-26,0.0,0.0,0.0,,0.0,,0.0,40.06886291503906,17.92950439453125,17.234643936157227,,30.129253387451172,,21.241674423217773,0.0,0.0,0.0,,0.0,,0.0,40.09852769691679,17.92950439453125,17.360726614271776,,30.14901072711762,,21.316587270133308,39.5447649833295,17.64655480103905,17.18614917543165,,29.773628810109557,,21.143106668911507,39.5447649833295,17.64655480103905,17.20554707972188,,29.78350747994278,,21.143106668911507,0.0,0.0,0.0,,0.0,,0.0,26200,12300.0,82800,,41300,,5200.0
2023-05-30,0.0,0.0,0.0,,0.0,,0.0,40.0391960144043,17.85405158996582,17.26373863220215,,30.129253387451172,,21.024822235107422,0.0,0.0,0.0,,0.0,,0.0,40.197414463089004,18.109648328914133,17.32193234402617,,30.36633581095771,,21.300816828801118,39.885919180954005,17.750303225439513,17.205546770264064,,30.041334544850006,,20.998208114847152,40.18752368816944,17.825756090839132,17.234643626176076,,30.356457141124487,,21.300816828801118,0.0,0.0,0.0,,0.0,,0.0,85700,95900.0,100800,,79900,,11600.0
2023-05-31,0.0,0.0,0.0,,0.0,,0.0,39.87108612060547,17.844615936279297,17.321931838989258,,29.941564559936523,,20.867111206054688,0.0,0.0,0.0,,0.0,,0.0,39.96008423225873,17.995521634768682,17.409220554294368,,30.079864063281047,,20.896682659159726,39.72275467710826,17.73143576294334,17.240461014788174,,29.877356027696162,,20.69954339857811,39.851308343324156,17.93893244756962,17.302533935613482,,30.050228051672132,,20.896682659159726,0.0,0.0,0.0,,0.0,,0.0,44200,28400.0,46100,,54700,,4800.0
2023-06-01,0.0,0.0,0.0,,0.0,,0.0,40.21718978881836,17.92007064819336,17.302532196044922,,30.237916946411133,,21.13324737548828,0.0,0.0,0.0,,0.0,,0.0,40.24685834232571,17.986091673277674,17.394669452987703,,30.32682309096693,,21.202245548533053,39.73561239340038,17.8116072785637,17.263736393193838,,29.882292368187944,,20.88682425458026,39.75242520242546,17.89177515218379,17.321930097470464,,29.97119851274374,,20.88682425458026,0.0,0.0,0.0,,0.0,,0.0,20100,9500.0,68300,,36300,,4200.0
2023-06-02,0.0,0.0,0.0,,0.0,,0.0,40.75117492675781,18.297340393066406,17.292835235595703,,30.59354019165039,,21.458528518676758,0.0,0.0,0.0,,0.0,,0.0,40.78084347767444,18.344499567153385,17.33842012420361,,30.67256766777225,,21.576810578755524,40.424851044476256,18.033256213933512,17.244342326336408,,30.420668176434962,,21.397415306276965,40.43473804663169,18.099277258716736,17.312233139253788,,30.484878589585115,,21.576810578755524,0.0,0.0,0.0,,0.0,,0.0,41700,35000.0,93400,,47800,,5500.0
2023-06-05,0.0,0.0,0.0,,0.0,,0.0,40.69184494018555,18.05211067199707,17.26373863220215,,30.56390380859375,,21.389530181884766,0.0,0.0,0.0,,0.0,,0.0,41.00828181697411,18.325628372572936,17.393702368746002,,30.79999891776947,,21.438814059883715,40.64239861325442,18.05211067199707,17.244342578146746,,30.50660828028343,,21.29096054582744,40.85006337857983,18.29733287973956,17.244342578146746,,30.64293127887951,,21.42895690827204,0.0,0.0,0.0,,0.0,,0.0,66500,71100.0,86600,,69700,,13700.0
2023-06-06,0.0,0.0,0.0,,0.0,,0.0,40.75117492675781,18.155858993530273,17.28313446044922,,30.544147491455078,,21.586666107177734,0.0,0.0,0.0,,0.0,,0.0,40.761065701138406,18.27469682521202,17.302532362060884,,30.563904830728134,,21.586666107177734,40.54351393146726,18.043623263608623,17.234641556305775,,30.395971215234326,,21.419098301283938,40.66217681845827,18.174722655398497,17.302532362060884,,30.514511482545498,,21.43881260316775,0.0,0.0,0.0,,0.0,,0.0,36200,27100.0,86300,,56600,,5600.0
